PC1,PC2,Cluster,Categorie
1.8747442727401151,0.8373931583832701,2,Non labellisé
-1.117608456377251,0.6023188745563451,1,Non labellisé
-0.764006377893537,0.30486625400229034,1,Non labellisé
3.577370792419238,0.6201391182364858,2,Non labellisé
3.070751929886226,0.5080627765259248,2,Non labellisé
3.7278625175859688,0.6101195396152137,2,Non labellisé
-0.6113704940642009,-2.0810065686056953,0,Non labellisé
-1.953121474618856,0.5280216040736518,1,Non labellisé
-1.5774184674090506,0.35196784895988115,1,Non labellisé
2.461872486344655,0.6428415372879985,2,Non labellisé
2.6686243047861278,0.5258274956085786,2,Non labellisé
-1.5459512083256595,0.4678152068266418,1,Non labellisé
0.41650698227910515,-2.3409253795237044,0,Non labellisé
-0.2591577357406147,-2.215473266344668,0,Non labellisé
-1.7461306277735111,0.8106010516643875,1,Non labellisé
2.178833876758754,0.8372247362954669,2,Non labellisé
-1.8984903594358338,0.6176418895016562,1,Non labellisé
-1.3307355075888454,-0.08947457528182713,1,Non labellisé
-0.037677156974735886,-2.060377696978005,0,Non labellisé
-0.35115767842616513,-2.1632552473226214,0,Non labellisé
-1.5291665369350085,0.46827686029149357,1,Non labellisé
2.4913673561116734,0.8736273254692896,2,Non labellisé
-1.6732868260912932,0.47651015278048114,1,Non labellisé
3.7172753855741827,0.12687076718270893,2,Non labellisé
-0.6776250404463868,-2.1326350097596767,0,Non labellisé
-1.8466360735016716,0.60898028456966,1,Non labellisé
-1.809609215177756,0.8618281519446955,1,Non labellisé
-0.8899633613524047,1.0525871192522904,1,Non labellisé
-0.29545768434967545,-1.8676262344545551,0,Non labellisé
0.4363736613599365,-2.2874348007172918,0,Non labellisé
-1.5118000275523031,0.4704769905537841,1,Non labellisé
-0.46822239597823706,0.7090398092264534,1,Non labellisé
2.6842969376628303,0.6363168342082441,2,Non labellisé
-1.6480770854932747,0.719591718775137,1,Non labellisé
0.39006440933552755,-2.289918275239567,0,Non labellisé
2.4913673561116734,0.8736273254692896,2,Non labellisé
2.5716833767076683,-0.9754016995478697,2,Non labellisé
-0.3362829048710177,-1.8687056621911668,0,Non labellisé
-0.5900442164102283,1.0901506733665802,1,Non labellisé
0.16531022569787593,-2.242713418983852,0,Non labellisé
-2.129799502462579,0.7935571342323446,1,Non labellisé
3.341059374393671,0.3787167965005478,2,Non labellisé
-1.3921053382057311,0.579116864932818,1,Non labellisé
-0.3958475446795919,-2.0684859657555776,0,Non labellisé
-1.4806768746174885,0.5759672809467684,1,Non labellisé
0.6944347613546319,-2.2445170266835865,0,Non labellisé
-1.0895290654846208,0.9457619262016944,1,Non labellisé
2.448259031567054,0.5431257050855592,2,Non labellisé
2.476943953872736,0.47304652465356906,2,Non labellisé
-0.7475907566569524,1.2086654887231925,1,Non labellisé
-0.3451119080295084,0.8975135471299288,1,Non labellisé
-1.110086061090828,0.8449816302158255,1,Non labellisé
-0.1821141818365809,-2.0636005185058175,0,Non labellisé
-1.6803757851127874,0.5585067770905433,1,Non labellisé
-1.4244533826659778,-0.08288457555328876,1,Non labellisé
-1.024473869708558,1.0874293662820191,1,Non labellisé
3.033375446919056,0.5287637306381711,2,Non labellisé
-1.0501884641757822,1.3640842927341528,1,Non labellisé
-0.1888238522903817,1.0539261662479997,1,Non labellisé
-2.077353729670658,0.8132784710047538,1,Non labellisé
-1.3935893350712165,0.6424314672710354,1,Non labellisé
-1.953121474618856,0.5280216040736518,1,Non labellisé
2.739493525894798,0.3460924021813045,2,Non labellisé
-0.14389926379671605,-2.8653943316489285,0,Non labellisé
-1.936258739171177,0.38325100415824054,1,Non labellisé
2.5410761295765694,-0.017030269298262308,2,Non labellisé
-1.6732868260912932,0.47651015278048114,1,Non labellisé
-0.29007842062385314,-2.0685823391772997,0,Non labellisé
-2.6960886623625115,0.6386486155202636,1,Non labellisé
0.19112533834073578,-2.095515632073068,0,Non labellisé
2.6842969376628303,0.6363168342082441,2,Non labellisé
-1.809609215177756,0.8618281519446955,1,Non labellisé
-0.43788972173525187,0.9001307366219207,1,Non labellisé
-0.35425377677977127,0.7603018615154983,1,Non labellisé
-0.12315837809605122,-1.8077376457758898,0,Non labellisé
-0.8979143095343634,1.1722681599202953,1,Non labellisé
-0.2985963354688763,0.8009126563955404,1,Non labellisé
-1.7070464517190105,0.09616594789243342,1,Non labellisé
-1.4853563655643773,0.5775548860641693,1,Non labellisé
-1.4488378462779077,-0.10818706983303475,1,Non labellisé
-1.5373044238064237,0.33336893440619164,1,Non labellisé
-0.3362829048710177,-1.8687056621911668,0,Non labellisé
-2.0533383316322054,0.19270358069123034,1,Non labellisé
-0.6132964555969174,0.6862748324943764,1,Non labellisé
-0.4076924481534348,-2.432172841046946,0,Non labellisé
-0.6133561819562628,-1.9837911503104864,0,Non labellisé
2.676365249693857,0.4327170324561354,2,Non labellisé
-1.6089082778642432,0.4723646256039165,1,Non labellisé
-1.4853563655643773,0.5775548860641693,1,Non labellisé
-0.5302511890284254,1.2389385004153304,1,Non labellisé
-1.7342942483709347,0.05893264773144278,1,Non labellisé
3.117089764063545,0.3577726740725732,2,Non labellisé
-0.5742913431621058,1.2363450043236643,1,Non labellisé
3.079447147615229,0.5064810911860828,2,Non labellisé
-2.1192907727225374,0.7150397127369559,1,Non labellisé
2.402426720006053,0.7863739400654229,2,Non labellisé
-0.4163284641568437,0.7326186750191035,1,Non labellisé
2.42749399114114,0.7239518660603407,2,Non labellisé
-1.8703795273818595,0.7531091861345226,1,Non labellisé
-1.1595140958335297,0.6870990756199592,1,Non labellisé
-0.2718249932425418,1.045879846481547,1,Non labellisé
-0.11763344875093029,-2.0640019127303924,0,Non labellisé
-1.71260555185812,0.6636117552615663,1,Non labellisé
2.8000804300361906,-0.3583914715208702,2,Non labellisé
-1.496918470739499,0.47148478682948414,1,Non labellisé
-1.1048595277558402,0.9552201831788566,1,Non labellisé
2.1371426443824117,-0.339968687149079,2,Non labellisé
-0.6331238220008769,1.2476878120077979,1,Non labellisé
-0.8297831850364968,0.7637602246704792,1,Non labellisé
-0.3782511440874282,0.7080291490022863,1,Non labellisé
-0.2591577357406147,-2.215473266344668,0,Non labellisé
-0.6135149571520834,1.0067940604955303,1,Non labellisé
2.8526608168492684,0.6020627959740964,2,Non labellisé
-1.6612526376119903,-0.02458631581286509,1,Non labellisé
3.169460736579616,0.6591459086380582,2,Non labellisé
-0.7482046085770934,0.8291846728186894,1,Non labellisé
-0.6331238220008769,1.2476878120077979,1,Non labellisé
-1.5894838894945826,0.5321053229149587,1,Non labellisé
-1.6082694312114312,0.57411007859427,1,Non labellisé
2.27663854967649,0.6789369596375912,2,Non labellisé
-0.2560394014998326,0.9083874491914888,1,Non labellisé
3.1742563684457648,1.014572344406166,2,Non labellisé
-1.4131048035294116,0.4733551558936085,1,Non labellisé
-0.1573826405794256,-2.119333955911154,0,Non labellisé
2.4723694855911207,0.7981064932780416,2,Non labellisé
-0.7939092556268328,1.093734128729879,1,Non labellisé
-1.7745922507253131,0.7110030538251979,1,Non labellisé
-0.9176467617999989,0.8256346821334641,1,Non labellisé
-2.523991870760093,-0.5624629871049699,1,Non labellisé
-1.6527469519209121,1.1044840754639635,1,Non labellisé
-1.237651220293659,-0.10327749995880349,1,Non labellisé
3.2486159799452863,0.4369996188676569,2,Non labellisé
-1.2166780497012177,0.9429245159107914,1,Non labellisé
2.634186124429203,0.496497257820541,2,Non labellisé
-0.5404264062667871,-1.8247482067210254,0,Non labellisé
2.183161878454101,0.6070950758733814,2,Non labellisé
-0.3125279162937632,1.1578264133746394,1,Non labellisé
0.27401951389140583,-2.3455578015167715,0,Non labellisé
2.370546831046632,0.6809844979715529,2,Non labellisé
2.624219527298003,0.7890328888262197,2,Non labellisé
-0.42785670207810816,0.8739156948675135,1,Non labellisé
-0.8992300450782242,1.058864048989044,1,Non labellisé
0.43995378438306854,-2.091154855427356,0,Non labellisé
2.744208565966745,0.4412898649932656,2,Non labellisé
0.20237903582312886,-1.9981024329155952,0,Non labellisé
-0.08374965129645762,-2.008753314182127,0,Non labellisé
-0.2591577357406147,-2.215473266344668,0,Non labellisé
2.448259031567054,0.5431257050855592,2,Non labellisé
-0.4387497917771592,1.0628751524193107,1,Non labellisé
-0.46822239597823706,0.7090398092264534,1,Non labellisé
-0.5930710977025705,0.7323276069615888,1,Non labellisé
3.1904398393087563,0.6001161419706258,2,Non labellisé
-0.1689105882239947,-2.212052571632277,0,Non labellisé
0.3491013875358429,-2.344133358917453,0,Non labellisé
-1.7110552882639114,0.4969834650264741,1,Non labellisé
2.796953563643672,0.3944009649829827,2,Non labellisé
-0.399870323786476,1.046420676049611,1,Non labellisé
-0.4546510425050341,1.0726362291970684,1,Non labellisé
-0.35115767842616513,-2.1632552473226214,0,Non labellisé
2.1349292641531257,0.9363854677565958,2,Non labellisé
3.4127800234396024,0.5867981739765163,2,Non labellisé
-1.7829655130479525,0.7199977640855915,1,Non labellisé
-0.5439776802864328,-2.0047275724718236,0,Non labellisé
-1.7491141015973086,0.5009786699431175,1,Non labellisé
0.08773609467306648,-2.0991616725696023,0,Non labellisé
2.42749399114114,0.7239518660603407,2,Non labellisé
-1.6847039843847584,0.5160947950374205,1,Non labellisé
2.519112425163888,0.5874392475109146,2,Non labellisé
-0.9185877435036927,0.6743687608836841,1,Non labellisé
-0.2591577357406147,-2.215473266344668,0,Non labellisé
-0.6856192571738134,1.1397000461013167,1,Non labellisé
-1.5089557333308614,0.5746261739488987,1,Non labellisé
-0.09872822224059978,-1.9147790193919305,0,Non labellisé
1.9612986014424383,0.7787893866473199,2,Non labellisé
-1.7518810708494033,0.807485696536995,1,Non labellisé
-0.7856248452479689,0.8874847702829459,1,Non labellisé
-2.006578974657746,0.8012684222308023,1,Non labellisé
-0.9663500403974962,1.2518688116640695,1,Non labellisé
2.597370467566532,0.04182494885578976,2,Non labellisé
2.3217104257594925,0.05541755695461942,2,Non labellisé
0.20625902008228564,-2.1481870707601916,0,Non labellisé
-0.3587493441859947,-2.0676774352907272,0,Non labellisé
-0.8177844894284266,1.1017220827658925,1,Non labellisé
-1.6089082778642432,0.4723646256039165,1,Non labellisé
-1.7300826258458175,0.5944856725710966,1,Non labellisé
-0.6441362702379233,0.9836208152453382,1,Non labellisé
-0.24670600485006888,-2.0210718048825402,0,Non labellisé
-2.1082365444774913,0.8034738074466466,1,Non labellisé
-0.5889190389732685,0.6559737750118845,1,Non labellisé
2.1622202262406214,-0.3128666134671435,2,Non labellisé
-0.20462997781622685,0.9418401419365755,1,Non labellisé
2.631680754591994,0.7545701412473924,2,Non labellisé
-1.3228643121315355,-0.1970363863936317,1,Non labellisé
3.3960605336894423,1.0283347546531718,2,Non labellisé
-0.09360092191577357,-2.058446163598682,0,Non labellisé
-0.2640839639449138,-2.420702298200971,0,Non labellisé
-0.23054113614628302,0.775046602157387,1,Non labellisé
0.3429262265130157,-2.3446091525713717,0,Non labellisé
2.398637631606681,0.6952819482495274,2,Non labellisé
-2.1876035805922083,0.5671934714121318,1,Non labellisé
-1.7342942483709347,0.05893264773144278,1,Non labellisé
-1.1048595277558402,0.9552201831788566,1,Non labellisé
2.6959778340212623,0.5855905345299994,2,Non labellisé
-1.803068201525841,0.5927672713636412,1,Non labellisé
-2.3871506900798387,-0.8763784472799844,1,Non labellisé
0.6027159732019608,-2.3352720057775374,0,Non labellisé
-0.8100331334719338,1.0376166513988518,1,Non labellisé
-0.4466992200301388,0.6658834422673766,1,Non labellisé
-1.9497192571619082,0.8049261599309014,1,Non labellisé
-1.98453662604138,0.8211614415817012,1,Non labellisé
2.398637631606681,0.6952819482495274,2,Non labellisé
2.4913673561116734,0.8736273254692896,2,Non labellisé
-0.5911815124709128,1.0437577402646276,1,Non labellisé
-1.2410773306500964,1.1063749859076089,1,Non labellisé
-1.7369481543997303,0.4245181469906625,1,Non labellisé
0.6178809650407376,0.4843413163863837,1,Non labellisé
2.717960848380276,0.387295982040025,2,Non labellisé
-0.3135057543577,1.016224229275068,1,Non labellisé
-0.7329514096783526,1.0496001210476453,1,Non labellisé
-1.7827351021668014,0.919687881372703,1,Non labellisé
-0.5550641413061107,1.065912303652852,1,Non labellisé
2.590950684638521,0.6462120352688389,2,Non labellisé
-1.5326727760305217,0.4688168436452797,1,Non labellisé
-1.914974935975379,0.8114214874782968,1,Non labellisé
-1.6232078988556453,1.2468445785296065,1,Non labellisé
-0.8297831850364968,0.7637602246704792,1,Non labellisé
0.2756872194076988,-2.1441457293931863,0,Non labellisé
-1.7786472080855387,0.5174094182363018,1,Non labellisé
-1.5824967640733016,0.29713293894997517,1,Non labellisé
3.174611894258768,0.685163063463139,2,Non labellisé
-0.5873534126334242,-1.8245496942441746,0,Non labellisé
-0.890399630340701,0.927730530618583,1,Non labellisé
-1.5567809954424199,0.4383739086755775,1,Non labellisé
-1.2429340483027964,-3.316882774505468,0,Non labellisé
-2.0573071770667397,0.7883476655690546,1,Non labellisé
2.542873114576369,0.4562635289292269,2,Non labellisé
-1.9980000495097476,0.6955321960645825,1,Non labellisé
2.365235057493239,0.6415312505586076,2,Non labellisé
0.5785668196534809,-2.2287093962172313,0,Non labellisé
-0.3781469669261634,-1.976916519900488,0,Non labellisé
-0.05891318220185345,-2.303968132233593,0,Non labellisé
-2.0698358543332587,0.7491950424911906,1,Non labellisé
-1.669563099806159,0.39302596181148963,1,Non labellisé
-1.514653245933056,0.3678189035225465,1,Non labellisé
1.4423113428049996,0.6587994026399246,2,Non labellisé
-0.8554396427147152,1.1949382405130766,1,Non labellisé
-0.841977393277159,0.8225624237794634,1,Non labellisé
2.7295860913456327,-0.5386022147954154,2,Non labellisé
2.5894671014282284,-0.03621746961164631,2,Non labellisé
-0.6232513849904416,1.2398650330015266,1,Non labellisé
-1.931169766817878,0.8603479590767533,1,Non labellisé
0.10283057420395,-2.2575424321058533,0,Non labellisé
-1.1332910437495036,0.6910046240468839,1,Non labellisé
-0.4296484937013761,0.9507537411018422,1,Non labellisé
0.6027159732019608,-2.3352720057775374,0,Non labellisé
3.1402742106860706,0.648345072060364,2,Non labellisé
-0.33971996161792983,-2.2744915548344076,0,Non labellisé
-0.9663500403974962,1.2518688116640695,1,Non labellisé
-1.736510812716689,0.5554901265679261,1,Non labellisé
-1.515081102981005,-0.4968391452024085,1,Non labellisé
2.8722725300719794,0.8475824394079171,2,Non labellisé
-0.6133561819562628,-1.9837911503104864,0,Non labellisé
-0.4161295578322311,1.0453514056781696,1,Non labellisé
2.5743161277136,0.953635843639988,2,Non labellisé
3.9417635294826967,0.4992842686730339,2,Non labellisé
-0.5386815791973316,-1.9726725665779412,0,Non labellisé
2.2904373792540222,0.704004995736643,2,Non labellisé
-0.9889978014265002,0.8706020623284357,1,Non labellisé
-0.5886504767987694,-1.984087995014786,0,Non labellisé
-1.8297639699713653,0.18968716466098015,1,Non labellisé
-2.168442353690524,0.8760702573042357,1,Non labellisé
-1.1048595277558402,0.9552201831788566,1,Non labellisé
-0.6285941892273647,0.7641587159754267,1,Non labellisé
2.714107897694127,0.7841682430168393,2,Non labellisé
-1.6847039843847584,0.5160947950374205,1,Non labellisé
-1.4708922164160234,0.47149750015150294,1,Non labellisé
-1.7491141015973086,0.5009786699431175,1,Non labellisé
-0.49758622706563915,1.0389783257107323,1,Non labellisé
-0.651697430041357,1.1957045779072504,1,Non labellisé
3.219418274571986,0.541091367257555,2,Non labellisé
-0.5386815791973316,-1.9726725665779412,0,Non labellisé
-1.1403505620486265,1.1288373313700681,1,Non labellisé
-1.528880833586082,0.577448415870444,1,Non labellisé
-0.6306159736099933,0.7471724021242914,1,Non labellisé
-1.6724604445067672,0.42656685667450117,1,Non labellisé
2.8706095569628354,0.5356544778137603,2,Non labellisé
-1.905899643184061,0.6085540523372066,1,Non labellisé
-0.467507792010563,1.2123864026156945,1,Non labellisé
2.18084994346636,0.6174950510111814,2,Non labellisé
-0.6113704940642009,-2.0810065686056953,0,Non labellisé
0.18121376167026518,-2.2957526037989,0,Non labellisé
-0.10530872291167563,-2.212963129350898,0,Non labellisé
-2.1365405369846893,1.0293300138014823,1,Non labellisé
-0.7331774320065908,0.6309611276942895,1,Non labellisé
-0.2560394014998326,0.9083874491914888,1,Non labellisé
-1.3122693671637953,-0.5396556863366889,1,Non labellisé
-1.788992299307113,0.607205610391888,1,Non labellisé
-1.953121474618856,0.5280216040736518,1,Non labellisé
-0.8733826771723917,-1.966937765845346,0,Non labellisé
-0.7498432849812069,1.0729247072864023,1,Non labellisé
2.3681860946012905,0.6448940909137733,2,Non labellisé
0.4716617984746336,-2.0851509488474846,0,Non labellisé
1.7142745027027675,-1.6007073235347955,0,Non labellisé
-0.2718249932425418,1.045879846481547,1,Non labellisé
-0.49758622706563915,1.0389783257107323,1,Non labellisé
3.9417635294826967,0.4992842686730339,2,Non labellisé
-0.4930631840458086,-0.08264823956234246,1,Non labellisé
2.686892536271784,0.7208398754147642,2,Non labellisé
-1.6431304453166855,0.3509581773440797,1,Non labellisé
0.004845899966204293,-2.154979340898757,0,Non labellisé
0.639765511089929,-2.0780553245034166,0,Non labellisé
-0.7166485087454326,0.7635832737984549,1,Non labellisé
-0.7751957973439656,0.7993695464873849,1,Non labellisé
3.0549104091122143,0.5006165934023656,2,Non labellisé
-1.8649356398903163,0.5945337225475312,1,Non labellisé
-1.6606339689643286,0.8676873694516624,1,Non labellisé
-0.06209253915024903,-2.3581497197865513,0,Non labellisé
0.20625902008228564,-2.1481870707601916,0,Non labellisé
2.3987462588380124,0.7938714078149489,2,Non labellisé
-1.4375504626315276,0.3943887491294426,1,Non labellisé
2.370546831046632,0.6809844979715529,2,Non labellisé
-0.38432224062086806,-2.63690755254852,0,Non labellisé
-0.02366258027634818,-2.4064476592958064,0,Non labellisé
0.508877651367206,-2.2314447989278547,0,Non labellisé
2.657255633413211,0.391636071308197,2,Non labellisé
2.7887413387357953,0.6990561259226914,2,Non labellisé
2.7181816559668315,0.8393367160279469,2,Non labellisé
-0.001427842267930255,-2.027424621172198,0,Non labellisé
0.3345172230930923,-2.0899712094765297,0,Non labellisé
-2.1070307013855634,0.05906642576494784,1,Non labellisé
-1.1857864789224404,0.5830168581404028,1,Non labellisé
-0.7659912112725015,0.7894877305124501,1,Non labellisé
-0.6682353508649652,1.1785237576983194,1,Non labellisé
-0.5150159999887557,0.9332676605113732,1,Non labellisé
-0.5633759612814858,-0.23840095823798282,1,Non labellisé
-0.4576301237794256,0.027470213453487394,1,Non labellisé
-2.176991690979653,1.1588602605185052,1,Non labellisé
-2.0573071770667397,0.7883476655690546,1,Non labellisé
1.8364889332107464,-0.01739669455205688,2,Non labellisé
2.5297576543873665,0.32383063731006134,2,Non labellisé
2.2785564791334103,0.883795663070805,2,Non labellisé
-0.6158713964544225,-0.346388724144464,1,Non labellisé
-0.35115767842616513,-2.1632552473226214,0,Non labellisé
-0.6487334617323556,-1.8285106304811194,0,Non labellisé
-1.473482631339316,0.5254574985486231,1,Non labellisé
-1.4708922164160234,0.47149750015150294,1,Non labellisé
3.169460736579616,0.6591459086380582,2,Non labellisé
-2.1609570999872867,0.018593762147209605,1,Non labellisé
-1.6382908690749767,0.5947658776623737,1,Non labellisé
-1.9293770692476546,-0.113825483449796,1,Non labellisé
-0.2175978077748846,0.3899754333687308,1,Non labellisé
-0.47866118601808466,-2.1300586854024517,0,Non labellisé
2.3039035257097167,0.6864375722394119,2,Non labellisé
-0.0002084477130780993,-2.207487025004288,0,Non labellisé
2.1409843395014447,-1.2728983850546196,2,Non labellisé
2.1839642604524103,0.5060622575612445,2,Non labellisé
-2.0533383316322054,0.19270358069123034,1,Non labellisé
2.944849316117595,0.48153617858408004,2,Non labellisé
-0.4622566179118525,-2.069065563671746,0,Non labellisé
-0.7576918224253343,1.0516464748446797,1,Non labellisé
-1.852838194810354,0.8094599757562161,1,Non labellisé
-1.8463108660182126,0.5180571227395203,1,Non labellisé
0.20100904764058797,-2.243308461251855,0,Non labellisé
-1.697368286389484,0.5794901924834907,1,Non labellisé
-0.15245289744353657,-2.1088694284428415,0,Non labellisé
-1.809609215177756,0.8618281519446955,1,Non labellisé
-1.9017929287492632,1.5175662189038202,1,Non labellisé
-0.19093930004372786,-1.917408183398184,0,Non labellisé
2.848709673175242,0.6050746998685234,2,Non labellisé
-1.73231126419659,0.5258445902583994,1,Non labellisé
0.05803551890171222,-2.0994002173991797,0,Non labellisé
-0.5177975315455948,-2.2256816842091545,0,Non labellisé
-0.7132524567406262,0.6469829241060254,1,Non labellisé
-0.7662267667628944,0.6021554827350163,1,Non labellisé
2.2800201174623953,-0.026549098536257212,2,Non labellisé
0.01371030187659636,-2.0589091333469383,0,Non labellisé
-0.6398945634319286,0.9218331543014866,1,Non labellisé
-0.37810771327558673,-2.01784277934268,0,Non labellisé
-0.3722291395588887,-1.6813822585480764,0,Non labellisé
-1.1195151248541826,0.9949136602216105,1,Non labellisé
0.19994093417732337,-2.3486007278634276,0,Non labellisé
-0.9613968535853978,0.9456592255860798,1,Non labellisé
-0.0713573526671834,-2.2089028173970484,0,Non labellisé
-0.6069970847821992,0.921438882808207,1,Non labellisé
-0.9185877435036927,0.6743687608836841,1,Non labellisé
2.30158735022737,0.6802867628249819,2,Non labellisé
-1.608856656019937,0.3185815717245917,1,Non labellisé
0.16845389562985208,-2.4033562364532295,0,Non labellisé
-0.5889643565361184,1.1415300512777944,1,Non labellisé
-1.1271133056131801,1.0227696094225245,1,Non labellisé
-0.7927536506864499,0.9530252156571478,1,Non labellisé
-0.6095999533353065,-1.9872419084292872,0,Non labellisé
2.5396442129169703,0.9521964886552262,2,Non labellisé
-0.8179290418783436,1.0290765172189813,1,Non labellisé
-0.043236482845712854,-2.006790687334775,0,Non labellisé
-0.5626713213868,0.7099676579651248,1,Non labellisé
-0.3782511440874282,0.7080291490022863,1,Non labellisé
2.893038955463543,0.38338454942063427,2,Non labellisé
-0.8056040481671632,-1.9392962781701264,0,Non labellisé
2.1099357184893566,0.6147117930250562,2,Non labellisé
-0.9316323228720679,0.1319019652799324,1,Non labellisé
-0.7443193428032192,1.058225165013027,1,Non labellisé
-0.20756612290867715,1.2137332284711104,1,Non labellisé
-0.8913391371193451,0.9838813510986465,1,Non labellisé
-2.053656521468837,0.7226373211531483,1,Non labellisé
3.0546072486679323,0.6077573226293262,2,Non labellisé
2.557442824797687,0.5198037413718936,2,Non labellisé
3.1961494696865085,0.8147133340703027,2,Non labellisé
0.013498604027684208,-2.1006093853395233,0,Non labellisé
1.9568988616788463,0.6072772553039679,2,Non labellisé
-0.3451119080295084,0.8975135471299288,1,Non labellisé
-0.7443193428032192,1.058225165013027,1,Non labellisé
0.20903603204375618,-2.2536795920258768,0,Non labellisé
-0.4285890985909313,1.0956145043616414,1,Non labellisé
-1.6391159804027016,0.7232917251727247,1,Non labellisé
2.4270498490629246,0.8492524705003774,2,Non labellisé
-1.6908027997923767,0.7171991045634029,1,Non labellisé
-0.4468711590868139,1.3025893253184893,1,Non labellisé
-1.736510812716689,0.5554901265679261,1,Non labellisé
2.7216614873666587,0.43501077106746,2,Non labellisé
-2.166125287308386,0.7184866270899533,1,Non labellisé
-1.4477460168606313,0.5281474275699034,1,Non labellisé
-0.9150462642704924,0.1583473485259326,1,Non labellisé
3.0832412746713667,0.5170879069899257,2,Non labellisé
-0.19990336732636518,0.8672962199995644,1,Non labellisé
-0.8370881527965295,1.0164317966305672,1,Non labellisé
-0.40720831108165517,1.0114619049181695,1,Non labellisé
1.8747442727401151,0.8373931583832701,2,Non labellisé
2.6429323429849,0.7566351066871804,2,Non labellisé
-1.6147193642363569,0.5751927868490514,1,Non labellisé
0.20100904764058797,-2.243308461251855,0,Non labellisé
2.52805859850226,-0.02961405802715682,2,Non labellisé
-1.6997287024664847,0.013243142675122619,1,Non labellisé
-0.27063673444093606,-2.2192301365566376,0,Non labellisé
-0.8070392329255686,0.7831741004039365,1,Non labellisé
-1.6147193642363569,0.5751927868490514,1,Non labellisé
-1.5347928300218803,0.5767125209326648,1,Non labellisé
-0.32453228416394997,-2.2721941590070993,0,Non labellisé
-1.8452655737273882,0.806368842425694,1,Non labellisé
-1.2518249205469716,1.1722307308639563,1,Non labellisé
-0.8153664372674028,1.1986356783052843,1,Non labellisé
-0.7584516187710445,1.2077858183952714,1,Non labellisé
-0.6626532662527717,1.1648006610066421,1,Non labellisé
-0.3587493441859947,-2.0676774352907272,0,Non labellisé
-1.9134893683962508,0.8078028611040732,1,Non labellisé
-0.39477029351561144,0.7696414847046891,1,Non labellisé
-1.4535914529642113,1.0503676147128258,1,Non labellisé
2.638924247784045,0.8766884335378755,2,Non labellisé
0.3223435170925065,-2.1423339749374137,0,Non labellisé
-0.17254802002076552,-2.1172455317112635,0,Non labellisé
-0.8484020889275633,0.9389607210729747,1,Non labellisé
-0.9425919302554943,1.1229781129503889,1,Non labellisé
2.694671893744311,0.6112436930189392,2,Non labellisé
-0.8007261194660762,0.8124740858260459,1,Non labellisé
-1.063732487491514,0.22435823308952735,1,Non labellisé
2.7265952840724625,0.6848417869961838,2,Non labellisé
-0.6487184454751084,0.891541620609648,1,Non labellisé
-1.716692989094919,0.8150401332171675,1,Non labellisé
-1.8954687305295252,0.7536270899192711,1,Non labellisé
-1.2042539543437834,0.8942070228699814,1,Non labellisé
-1.6348390630148364,0.39247972877542103,1,Non labellisé
-0.5402643166519766,-2.0251811846109016,0,Non labellisé
-1.809609215177756,0.8618281519446955,1,Non labellisé
-0.12138467870552451,-2.1598011259446306,0,Non labellisé
0.15789394515947056,-1.850836805405759,0,Non labellisé
2.7157916477199837,0.5860105864033308,2,Non labellisé
-0.037677156974735886,-2.060377696978005,0,Non labellisé
0.4120870952829416,-2.39461704512778,0,Non labellisé
-0.4623398341917754,1.0844227723690387,1,Non labellisé
-2.155518847939965,0.6578787172716102,1,Non labellisé
3.088676561996069,0.6458295938986834,2,Non labellisé
-1.734446540267329,-0.20484304324811814,1,Non labellisé
2.096628062183109,0.19786228026803396,2,Non labellisé
-1.9253688436951673,0.8610065266592748,1,Non labellisé
1.7552167463989683,-0.15466668080559604,2,Non labellisé
-1.8599811622700255,0.8091767095552359,1,Non labellisé
-1.809609215177756,0.8618281519446955,1,Non labellisé
-1.8599811622700255,0.8091767095552359,1,Non labellisé
2.040245293604365,-0.12936902780363096,2,Non labellisé
2.3346318896504656,0.7365931732422154,2,Non labellisé
-1.7021266293872828,0.7165465124726536,1,Non labellisé
-2.1876035805922083,0.5671934714121318,1,Non labellisé
-1.809599607132712,0.6102239721603862,1,Non labellisé
1.4086771753382217,-0.2513221203940935,2,Non labellisé
-0.6331238220008769,1.2476878120077979,1,Non labellisé
-0.5574862231367803,1.2382132678345887,1,Non labellisé
2.7265952840724625,0.6848417869961838,2,Non labellisé
3.286323375233281,0.7150799622359019,2,Non labellisé
0.20625902008228564,-2.1481870707601916,0,Non labellisé
2.6287286654238047,0.11465449624631881,2,Non labellisé
-0.32453228416394997,-2.2721941590070993,0,Non labellisé
2.5396442129169703,0.9521964886552262,2,Non labellisé
-0.15109565034945102,-2.2668229053708697,0,Non labellisé
-1.9134893683962508,0.8078028611040732,1,Non labellisé
2.7911139254410484,0.35049602546654496,2,Non labellisé
-0.6058272821252754,1.042664974099316,1,Non labellisé
2.488643862331479,0.68815462148501,2,Non labellisé
-1.98453662604138,0.8211614415817012,1,Non labellisé
-0.18279421754568945,0.858905402147893,1,Non labellisé
-1.379664884662332,-0.06638177879381138,1,Non labellisé
3.439314908995819,0.7171477981093644,2,Non labellisé
-0.6454812567676386,1.0103897004026374,1,Non labellisé
-1.234084207225488,0.3640605895334874,1,Non labellisé
-1.7946295474919483,0.5625726529710063,1,Non labellisé
-2.093566397872702,0.704523383907512,1,Non labellisé
-0.5782024345012454,0.9294175164895087,1,Non labellisé
-0.5952647960382141,0.8192710208269027,1,Non labellisé
